plant,disease,image_path,date,location,lat,lon,condition,recommendation
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/bd1357a8c59a0ffd4d5ae6a59d384ada.jpg,2025-02-05,Simalungun,2.8604766393574224,99.01402456115677,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/93fc21e2f1d0034ec68ffb6a8027d7c1.png,2025-11-18,Karo,3.1651838033061743,98.42655709404703,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/40874a6d9c658e29805cb65419cec86f.jpg,2025-04-25,Simalungun,2.907764167653659,99.0410696971335,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/11e6452d5fcacedbe5e8b1e31ff4487a.jpg,2025-05-01,Simalungun,2.933162366334646,99.02977739091143,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/a87c0c0fa9349a6f77bd070c3dcebe0b.jpg,2024-06-14,Karo,3.1025741457488794,98.40392876664949,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/e80944731113c6a0fb50382f09593374.png,2026-01-03,Simalungun,2.9477534531043212,99.06588364818526,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/ed57893320b0c31f017e4437f8903bb1.jpg,2024-11-14,Karo,3.118731215186544,98.49148994179207,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/f2e3d27d67baecb3bdab8000d8dd692a.jpg,2024-12-04,Simalungun,2.824700208783164,98.9796049064,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/45621876dcb6f45090e5ef94be5a7d34.jpg,2026-02-23,Karo,3.093764960672494,98.52281378300285,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/04c46173c6dfea3620d5f8a72d204d53.jpg,2024-10-28,Karo,3.166637573822342,98.4659401087763,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/39f71a75d7ed6a3427492be74c91c216.jpg,2025-02-06,Karo,3.064485726139007,98.39876151453709,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/47c59e68a4c9b858b3d413a143010c43.jpg,2025-08-25,Karo,3.1236213811960205,98.38990318084512,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/f29d25ca0e85ba8edd13b3037c98f61e.jpg,2025-07-05,Karo,3.044288601745647,98.52020967280984,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/9430c4b1ec8e9895a5d5341a75c256bf.jpg,2024-08-15,Simalungun,2.849700786472205,99.05831269989643,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/73047cd2297ca57b5c91219840c02c15.jpg,2025-06-26,Karo,3.042088369686796,98.4156859001336,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/fa3aaf0d479b6e401eb1e38493a2f8d5.png,2025-05-23,Karo,3.122737474381126,98.42447367015089,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/b137f994f24f188fee35ef43199be101.jpg,2024-12-04,Karo,3.1705797559871014,98.45410217595436,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/5fcf5b2257957c6c198825b1de4cbe02.jpg,2024-10-02,Karo,3.0690771995265544,98.4131512634518,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/5a07cd52df2c43f0f8123a3174de0ff4.jpg,2025-11-13,Simalungun,2.841949915060545,99.01885643124484,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/bbae767ae700bc7ec445cf15a75fcffa.png,2025-04-06,Simalungun,2.8739826573931797,98.9136963113323,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/69fb80b11957fed7abb1c8ac290b9f5d.jpg,2024-11-23,Simalungun,2.8452252631188535,98.96245364433273,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/1af281c101b6a4a13e5d210da6f5973d.jpg,2024-05-02,Simalungun,2.9746286864064335,98.94165269926353,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/9fd0c1baf8c2846a5080d3a08322a5f7.jpg,2025-08-05,Simalungun,2.961134279255248,98.94016160658705,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/fcc98f2545db575aa138e9e69f36fb90.jpg,2026-02-14,Simalungun,2.9378910312922892,99.03250381093595,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/bb87a7f553214aa09c1ced7c2e96125a.jpg,2024-10-12,Simalungun,2.915232779870561,99.00819220667894,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/cc044dd96407caae599589fdf1911271.jpg,2025-01-16,Simalungun,2.914187427282092,98.99897405141327,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/c7acd86841e82ff0e05edef7acb60fb3.jpg,2025-07-13,Simalungun,2.856161820939302,99.01075986937967,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/67f26c7c5d33d9cafb1a9a5bc2f81b1d.jpg,2025-10-17,Simalungun,2.89854184333695,99.0334955251073,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/4b20711c5a863b0cc93f9d359f067943.png,2026-02-23,Karo,3.1100196312482584,98.51177645278098,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/0850d4e5199e4bc4300a7326f848f091.jpg,2024-05-16,Simalungun,2.923593500159982,98.93931495619958,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/90c21904f8c06b09072b3ce49b1ab384.jpg,2025-09-13,Karo,3.0333297234957253,98.54813982585748,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/675f72ab2d63094210e38908aea913e7.jpg,2024-10-23,Simalungun,2.8907920273430867,98.91281938607737,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/64743375c6a1e5708d1714d9e59e6658.jpg,2024-05-15,Simalungun,2.92659175692434,99.0382463434914,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/5b364d19553f2f43ba9c4343e2d0dc2b.jpg,2025-09-08,Simalungun,2.8499924575177014,99.00067215512102,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/4c6c1e76ea0ae6138c9b1ef19a5d6090.jpg,2025-05-28,Karo,3.118851261675275,98.53468702921509,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/8fea383acc457b8bd4592195cf0f3dd7.jpg,2025-11-09,Karo,3.171906859976319,98.44587227061322,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/999fcb9e3dbe567e619c267dc106d505.jpg,2025-06-08,Karo,3.0556817564803676,98.48478531747271,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/39f55e381e6da0c7d6eca60c51638c00.jpg,2024-07-25,Simalungun,2.910386590555044,99.03239824025897,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/72ff8d901ec725eddc16f8231ad75bf2.jpg,2024-08-20,Karo,3.083638600943182,98.53606290770931,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/f3f240e1cee68a31e5755391c7096cb2.jpg,2025-12-10,Simalungun,2.9799235181986212,98.93682815397555,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/603c751b3105f360eefab0b23e0c44ba.jpg,2024-09-02,Karo,3.145407905562447,98.5058518034336,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/c5fffef57e0db8ff6e341ef00ac146b6.jpg,2024-08-16,Karo,3.0220581715102406,98.5478816937974,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/4dc4ebe823330a93112605dacaf3e516.jpg,2025-09-26,Simalungun,2.8496762313925,99.03160801637554,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/72546a6880a36311038035fc968a199c.jpg,2025-01-19,Simalungun,2.8246894452549123,98.9702786428783,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/146b85048fcf99a6943c7bdfa31e7ced.jpg,2025-12-08,Karo,3.0972930052271037,98.45831066873393,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/b3868a19f09fb2dfb54374f3e0aaa5a6.jpg,2025-02-18,Simalungun,2.8589302650472743,99.0072174223419,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/fd906eed3ac1b43723f205cafd09acf0.jpg,2024-06-13,Simalungun,2.9177981413313105,98.94604041170471,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/56adcec4ea8ffe8da7c39c4ee00af026.jpg,2024-07-07,Karo,3.0732798025911197,98.40362852560442,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/68cf382034ce854f510eeb911bcdadd9.jpg,2024-09-04,Simalungun,2.87222454962925,98.98274115700954,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/dae2ddd35a9a23928a4c47ec56246c65.jpg,2025-01-19,Karo,3.1779244119041765,98.52018970530234,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/a71237fdd4c8e2ec0f2ed756743f3ad8.jpg,2026-04-30,Karo,3.0521907366810592,98.40533986947126,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/17a5f4bc7aa534ee31dbef6ed78531cc.jpg,2024-07-14,Simalungun,2.864650258922351,98.97628212344193,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/e6eec3af51cba3102368fe3de4b233d3.jpg,2024-11-13,Karo,3.052475997045219,98.47033417549012,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/c01ee6792b2588f63755ee6f22a0699c.jpg,2026-01-08,Karo,3.154837145482223,98.51048336780977,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/d81243f6f84e7fd9c85e04cf15b15a6c.jpg,2025-12-30,Simalungun,2.9681256348170266,98.9665752252207,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/7f75516f1d4517d1f1f5d0c0bdfe20fb.jpg,2024-10-26,Karo,3.090805105249462,98.53774156529587,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/0e22953dc3edfab3d19947edda517ddf.jpg,2024-04-18,Karo,3.116613648160693,98.49202399417184,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/c83d02e243b3167771b9c5f1b31a4e68.jpg,2026-03-09,Karo,3.1635907413696094,98.47345120337624,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/62d4bda2e21fcf86e565409377759ae7.jpg,2024-04-15,Simalungun,2.8819846678181316,98.96092452774143,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/63a12e76a0ee2e6916228a26800277f3.jpg,2025-12-20,Karo,3.0964731028962436,98.54713581844463,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/d011cd245de5ae39b0a8c135a02fc6b3.jpg,2025-07-02,Karo,3.170853105561334,98.45619321417749,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/0d1aac66c542bd7b3b0e3ee749534264.jpg,2024-05-18,Simalungun,2.8504106943538385,98.92226126750688,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/62f8075d416f407b1ad14c59ae6eb8ce.jpg,2025-10-06,Karo,3.1753817861109965,98.38913991164665,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/734068ce0ae70cd9a7f3840943650a73.jpg,2024-12-03,Karo,3.0553118251331224,98.51066392006209,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/00605026a1ea4e4faff51296d750418f.jpg,2026-04-05,Karo,3.138787467543351,98.44795001558506,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/dcdb3ad52de012bfaf5db9919b5f3654.jpg,2025-10-24,Karo,3.026636965505557,98.54112726698185,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/a0c7d3715afc373e73d6f44f47f58ca2.jpg,2025-04-20,Karo,3.107010448687713,98.39873694638173,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/460d43a142372707b4071f054c86b29e.jpg,2025-03-30,Karo,3.0504937688876526,98.44926063300788,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/9de3b254a22639fe924034dfeb6b12b3.jpg,2025-02-21,Karo,3.0534462721029505,98.42391935288201,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/c137d2ff7f80afedc4d1d845cfcf6bcd.jpg,2026-04-30,Simalungun,2.943237501085106,98.93104218743849,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/57e715cc498bb6829114d5b1817400bd.jpg,2024-06-11,Karo,3.0865044346330524,98.51750439069119,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/e515db253e826bc193160ed9fef96a57.jpg,2025-09-01,Simalungun,2.9316961608676873,99.04405828956966,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/078c262c6c299dafed2f7dcb532723f2.jpg,2024-09-23,Simalungun,2.9592926828972472,98.91763662707243,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/1ec144263b3c668b26b6d597d193356d.jpg,2025-09-29,Karo,3.113788678568505,98.42276703768486,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/3cb6b116400a6c3745a058b6e8c0b373.jpg,2025-09-18,Karo,3.1664211363365586,98.40089508807647,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/3409a283772088dc1a9059cf9a426581.jpg,2025-11-15,Karo,3.1025126394785363,98.43792280595187,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/3335081a894265b60ba43fe634bb7163.jpg,2024-12-02,Simalungun,2.840100319993464,99.02027273822227,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/b7cf570d4e6be030dddaf9e764d8fe4a.jpg,2024-10-18,Simalungun,2.9563620538798188,99.05390439807947,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/36a3dcd23857f86e78e89040eba4df72.jpg,2025-04-10,Simalungun,2.9027057189854135,99.03435519984896,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/5e72a429480967495b64795c3935e5db.jpg,2024-07-19,Simalungun,2.9572109264232718,99.02014188589365,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/6d1e4ddea50ea02bf70b51d12b3fe919.jpg,2025-03-02,Karo,3.093843226511668,98.45629616317203,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/d4be6be7cf064c12da00ac74fee5f2a6.jpg,2025-04-01,Simalungun,2.9433789544673306,98.92835472170889,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/10a20a49c6880d7d10b2ddc25424cf30.jpg,2025-06-22,Karo,3.15473885616466,98.51037792042946,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/6fa5db38ce131cb717167de25b5d3f7a.jpg,2025-05-26,Karo,3.115930865966541,98.48173893574531,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/beeda9801b6109d9b9ae0d86a4e956ca.jpg,2025-08-20,Karo,3.1549042636338154,98.5479185848813,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/68f69dd38164e12e0c3daa6c9204d6c2.jpg,2025-08-18,Karo,3.039742177139457,98.43179692004175,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/b37d7cda5fa33f3530961a6202bc656d.jpg,2025-04-29,Karo,3.103320464742122,98.52798637747593,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/ccc1c2db5a6ebc728be35ac7ecb86ed0.jpg,2025-06-24,Simalungun,2.8391003814187323,98.9348732004757,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/defbe6aca8e5539c41465562b45778eb.jpg,2025-01-16,Karo,3.0872894805578857,98.52417213255629,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/caeca7829c8b2034114cd9bf145e3174.jpg,2025-05-02,Simalungun,2.961297448658965,99.00342092116675,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/cd2b4ddbd152014f9887932593f49dc9.jpg,2024-10-02,Simalungun,2.893234533258224,98.98168789557732,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/d675b4fe84f9be64d8f4e6a51a39f90e.jpg,2024-08-19,Karo,3.073861325267896,98.41904691690165,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/56769ecd975dfa3f6b70791d99dc2d54.jpg,2024-06-18,Karo,3.160100240603708,98.42887203257739,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/f3441fbd63235ddde51a936c6d3d7218.jpg,2025-06-24,Simalungun,2.9272719139592227,99.0671524387187,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/e4e9669d9d7ae3bdfaed09dfd6490316.jpg,2025-04-26,Simalungun,2.8338947626753104,98.92646448374781,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/e74bc77c2c0c1a8d967e0202a944bad1.jpg,2025-08-01,Karo,3.1411846402010895,98.39326208394327,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/16e1e68c695696fb795c3eb72d4731c8.jpg,2024-04-18,Simalungun,2.923284055784294,98.96842802714491,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/54be339cf7017ac7ec00314d9a2107ed.jpg,2024-06-06,Karo,3.080353391017179,98.51206603497022,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/9c8ef6ae09776fb8eb09f10875ada862.jpg,2024-05-11,Karo,3.064855094731964,98.42550162948403,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/4f7c24119acf7121b0d2a1cd047ff1d9.jpg,2024-11-24,Simalungun,2.9152773501508458,98.97437995520609,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
tomato,healthy,/root/.cache/kagglehub/datasets/pppiiiy/data-science-data/versions/1/combined/tomato/healthy/fb5a987e832a91975348bf92a244bae3.jpg,2025-04-23,Karo,3.05900374581964,98.52477719031903,Suhu dan kelembaban optimal,Jaga kebersihan kebun.
